product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
c59e6dced23214126ac972a4a4525e87,esporte_lazer,40.0,1135.0,1.0,1155.0,21.0,22.0,18.0
d5d6b56db7971e5aeb2c676fa9821d65,cama_mesa_banho,56.0,691.0,1.0,2150.0,16.0,50.0,40.0
809e226beeb0526cf321f6e5664a8b68,pet_shop,53.0,411.0,3.0,750.0,20.0,20.0,30.0
2f774e2a255ff8cdb3e0f8568c969dc4,cama_mesa_banho,56.0,275.0,1.0,1500.0,55.0,25.0,35.0
84a5ff7347e4371b23168a1b69f2409d,papelaria,58.0,502.0,6.0,400.0,21.0,7.0,15.0
5411e9269501a870cabf632f05655131,papelaria,57.0,396.0,3.0,6550.0,38.0,30.0,28.0
779471f3320ebf3c8695d3774cd90d98,eletrodomesticos,60.0,124.0,1.0,350.0,27.0,13.0,17.0
4e0d01d5e5e4bd454e71e7cd1491c052,beleza_saude,37.0,1148.0,1.0,525.0,23.0,12.0,15.0
8cee1d824765335c48ccc515c2ecf4b8,cama_mesa_banho,54.0,385.0,2.0,900.0,30.0,9.0,20.0
83aa48c17491b729e02a906644a54fe2,relogios_presentes,57.0,3355.0,3.0,200.0,16.0,2.0,11.0
b1dc70b2d3b0d42b355529c4026a35a7,eletronicos,58.0,256.0,3.0,300.0,16.0,5.0,20.0
f4e74dfba86d9a38ceb930c9d34bbc0d,beleza_saude,54.0,1347.0,1.0,1600.0,30.0,30.0,16.0
f07ef9dd6e2d9a366ff30a25e210be70,telefonia_fixa,53.0,1021.0,2.0,900.0,20.0,20.0,20.0
b7d2c90f9161dc69fa75d22572003bc4,informatica_acessorios,40.0,478.0,1.0,825.0,29.0,14.0,20.0
e8a593dee186b5c3e557e553c5325841,automotivo,60.0,713.0,1.0,1700.0,16.0,16.0,16.0
a2c75a23c2f838881dd4275c0cec519f,fashion_calcados,54.0,451.0,5.0,1650.0,36.0,37.0,16.0
5d096ee78b3150e1dcab797e13884824,utilidades_domesticas,50.0,336.0,1.0,1600.0,25.0,25.0,25.0
ba9100151f4fc29a675a8e1ddee0764f,beleza_saude,38.0,1218.0,1.0,275.0,32.0,4.0,22.0
cca3112ce602b7fcff7589fedb1eda02,esporte_lazer,41.0,1127.0,1.0,927.0,23.0,21.0,20.0
21767347dfdabbe42b3ca5846a4cdb48,relogios_presentes,54.0,446.0,2.0,277.0,23.0,15.0,23.0
f8328e9125f089a968fc6b36116c4bb9,esporte_lazer,45.0,1418.0,1.0,575.0,20.0,16.0,16.0
5809b7fd257b16bbd9bdf9507931673a,fashion_bolsas_e_acessorios,57.0,360.0,3.0,600.0,43.0,16.0,27.0
90fe2fe298ee4705129235c33958fea2,esporte_lazer,45.0,157.0,2.0,350.0,24.0,4.0,14.0
b83727c2bb0942488a69e3683cc8682a,esporte_lazer,51.0,833.0,1.0,900.0,16.0,16.0,16.0
777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58.0,689.0,1.0,950.0,45.0,15.0,35.0
16b089babc44efe9db1fde71b35d1252,brinquedos,48.0,356.0,2.0,2500.0,36.0,20.0,28.0
66f4a4e7df716d7d67d81496ccc1ccf6,esporte_lazer,58.0,1221.0,2.0,1000.0,27.0,15.0,22.0
4c1fdadeda244374699fdc31917e5b34,papelaria,55.0,202.0,8.0,9700.0,35.0,60.0,40.0
9ee8c8a931dd4d34148aa31f54ee93c1,perfumaria,56.0,571.0,4.0,1700.0,20.0,24.0,30.0
f8d60c5ad1317240cc6138c3d50776b5,relogios_presentes,40.0,629.0,2.0,600.0,20.0,13.0,18.0
787d8c174c475a72f50428197ca5bf49,brinquedos,21.0,283.0,3.0,2800.0,71.0,13.0,36.0
3efd399c5d016b9e6a5ad3196eade44f,bebes,28.0,855.0,2.0,1000.0,30.0,10.0,25.0
ed906d6a6b38da71e48a5a0037939bfe,,,,,2200.0,36.0,15.0,36.0
d24dd388a7b9f9c2efcbad7dc6cca05f,telefonia,51.0,1568.0,1.0,150.0,18.0,6.0,20.0
658fc236815a88341f858edcdb0ec78a,utilidades_domesticas,57.0,965.0,2.0,1500.0,32.0,15.0,32.0
f4470c119e77b79863901b5d2152fc6f,,,,,250.0,16.0,4.0,11.0
65dcea9092da1362310088f4a84db93e,informatica_acessorios,34.0,461.0,4.0,2400.0,60.0,45.0,20.0
0bc5e6c957486577f11519bf36577b38,beleza_saude,31.0,1356.0,2.0,525.0,21.0,18.0,16.0
dc5fd9c9989813f354c865854be80178,informatica_acessorios,56.0,388.0,2.0,125.0,14.0,11.0,11.0
83e68070fbf16ac859fc13285a5ba9ba,telefonia,53.0,602.0,2.0,150.0,19.0,4.0,20.0
af0a917aec9cea3b353ece61a8825326,cama_mesa_banho,58.0,188.0,1.0,1200.0,44.0,2.0,35.0
86b5eb8613c4a7bbeaedb2fa28e0a6c1,brinquedos,60.0,1216.0,4.0,1200.0,28.0,13.0,21.0
f32af0a8b0bcb05b60f05e8907ad8866,moveis_decoracao,59.0,325.0,3.0,400.0,16.0,2.0,11.0
cfd414b4463647f58c7775eaae06893d,beleza_saude,44.0,1529.0,4.0,300.0,17.0,7.0,12.0
28e2aedad93288312a4929b8dd91ec73,ferramentas_jardim,41.0,1094.0,1.0,1100.0,16.0,6.0,11.0
a61e653744986d43321a572f2877197c,moveis_decoracao,34.0,259.0,2.0,8400.0,40.0,30.0,40.0
a5b601f57c1fe288e77100429a1f1b7a,automotivo,50.0,3424.0,5.0,200.0,16.0,5.0,16.0
01ff1ff8aa5dec93e9938b989393a4ca,perfumaria,51.0,315.0,1.0,350.0,18.0,13.0,18.0
fc84057c7ba16fe04a3c66cf104e02a6,moveis_decoracao,40.0,241.0,5.0,8050.0,82.0,6.0,82.0
f4685661dba7a38783007afb3e5fe8ac,bebes,51.0,737.0,2.0,400.0,29.0,18.0,17.0
3cdb91cbeb22b6e87c8b595b68dfd5eb,construcao_ferramentas_ferramentas,59.0,326.0,1.0,800.0,30.0,30.0,30.0
a2f2d194871ef351cfa8271184bfafc3,beleza_saude,52.0,1036.0,1.0,1300.0,27.0,9.0,18.0
a32c3352c3c5fbaa5fc5f8a8f593e2af,cama_mesa_banho,59.0,289.0,1.0,2150.0,35.0,9.0,33.0
57aae7271c7c24614b0d663c6df83f35,esporte_lazer,32.0,1042.0,1.0,200.0,18.0,11.0,13.0
3ba7b6fb79791c1b73bc5740e15bd6e7,telefonia,35.0,156.0,3.0,100.0,18.0,6.0,11.0
6002665d65ee348dcd357c7bb2f080bd,bebes,56.0,518.0,4.0,900.0,35.0,22.0,45.0
62c89abe1afe3a23c17765d462718a4c,perfumaria,51.0,805.0,1.0,540.0,23.0,13.0,19.0
a0394f1fff311520f4fbd8744be5959b,brinquedos,56.0,367.0,2.0,850.0,40.0,30.0,16.0
dc4adbe80b638fa8ed7ce4d2822e05af,brinquedos,63.0,1047.0,6.0,2850.0,65.0,24.0,16.0
198ec19b3806cc2ad217e159e4e09d58,relogios_presentes,59.0,696.0,3.0,200.0,16.0,2.0,20.0
9cfc534e612cd634ccf02aeb68583094,ferramentas_jardim,50.0,1194.0,4.0,1733.0,22.0,21.0,19.0
5f0968068096bd1129c543f3fb59604b,utilidades_domesticas,59.0,167.0,5.0,2000.0,40.0,12.0,40.0
8a72ecadce1dfc792b333bead4eb3600,cama_mesa_banho,60.0,230.0,1.0,2600.0,35.0,9.0,25.0
94d0a616574879b4edcd299f6b9e4dad,cool_stuff,33.0,908.0,1.0,1000.0,40.0,40.0,30.0
39b163e43ba84533daaba94c5a0712de,eletronicos,57.0,108.0,1.0,200.0,16.0,7.0,11.0
183c95ad186f48c320bbac4643829d3f,fashion_bolsas_e_acessorios,36.0,412.0,5.0,150.0,16.0,5.0,20.0
d52463875db80535c279cf58f6f5c183,moveis_decoracao,60.0,769.0,2.0,3300.0,33.0,8.0,33.0
55ebae49cf4c0963d5738a39e1e79750,fashion_bolsas_e_acessorios,54.0,588.0,8.0,300.0,22.0,14.0,22.0
e489b41419c7d7d00445dc5d3c9966a4,relogios_presentes,60.0,146.0,4.0,300.0,16.0,2.0,20.0
73b4a12b226263790a8726fac9f30b34,moveis_decoracao,63.0,518.0,2.0,900.0,80.0,10.0,60.0
e0f33a3329af6716a0bb47fd7a664439,,,,,200.0,16.0,13.0,14.0
00c3e35b00dd00ab864d4a94c1b97e66,perfumaria,58.0,596.0,4.0,512.0,30.0,12.0,18.0
d67dba1c3b73cd096ec52d02ba7f359a,moveis_decoracao,63.0,682.0,7.0,1650.0,43.0,36.0,25.0
9bb8ca338e5588c361e34eae02e8fad6,beleza_saude,37.0,314.0,1.0,431.0,19.0,17.0,15.0
f332a0203f8106d982e2e9dcea4ec7a5,brinquedos,44.0,368.0,3.0,756.0,32.0,21.0,24.0
d81cbbaeb38bdc56879d408d7f607b0e,telefonia,53.0,2384.0,1.0,600.0,21.0,23.0,22.0
bee2e070c39f3dd2f6883a17a5f0da45,informatica_acessorios,53.0,871.0,4.0,175.0,20.0,20.0,20.0
dd47440cb56de3ab674f9208ff0edc3e,informatica_acessorios,58.0,956.0,3.0,2550.0,30.0,10.0,22.0
68841da6fdd03f059359823165da9444,relogios_presentes,52.0,488.0,1.0,400.0,16.0,11.0,11.0
f5e3c48bff299925879d1507ab662a2b,relogios_presentes,57.0,1542.0,3.0,500.0,16.0,11.0,12.0
f81b171b346c639cb5a7cbab8dfac7c4,informatica_acessorios,60.0,969.0,1.0,175.0,17.0,12.0,11.0
53e4a9df6738c52c11e3856a977404c4,fashion_calcados,40.0,303.0,12.0,250.0,29.0,7.0,16.0
1f3b8727459b932736f709be23eef109,cama_mesa_banho,60.0,870.0,1.0,19200.0,58.0,44.0,53.0
7d1fc7d682f6a5c8e47437e3540f4415,cool_stuff,59.0,812.0,3.0,3400.0,37.0,27.0,22.0
291cb07ce0a3ea5eb460e950b8554909,moveis_decoracao,58.0,461.0,2.0,350.0,33.0,4.0,28.0
aef8207c2e91f4fcdbc0824737abf358,beleza_saude,41.0,915.0,2.0,1075.0,26.0,14.0,17.0
435a1672279b4287778328c7dc80c040,utilidades_domesticas,55.0,549.0,1.0,13800.0,43.0,67.0,27.0
586b14a3aadbdec1439e5d7029fbe886,bebes,34.0,132.0,2.0,300.0,16.0,8.0,11.0
65650c84064ff1a79e4a05988f4c3e9f,utilidades_domesticas,57.0,231.0,4.0,975.0,23.0,25.0,23.0
546d4cc355042a9e4d0a72dea3f969eb,esporte_lazer,49.0,1454.0,1.0,1025.0,25.0,16.0,18.0
49cd59957f1c81427ca0b2edf5696969,bebes,33.0,55.0,2.0,400.0,25.0,10.0,30.0
88f2c10f7a675e2f7e5a00ec528d973a,audio,33.0,346.0,1.0,1000.0,20.0,16.0,16.0
83d5757d175fa2b1b90e5369ce549b8e,malas_acessorios,20.0,590.0,5.0,4200.0,40.0,55.0,15.0
fa3bc8d73fe3b0ec061190651433a417,esporte_lazer,29.0,518.0,2.0,1500.0,36.0,6.0,26.0
fa2de9e6a52f697fbd74ddbc2c15b16c,construcao_ferramentas_construcao,39.0,457.0,1.0,971.0,36.0,26.0,24.0
c045b19fdb30a3035c56d04c6fe2e622,cama_mesa_banho,48.0,641.0,3.0,2050.0,50.0,10.0,40.0
5d2d01b64b76916f0cbe74e407041187,utilidades_domesticas,43.0,297.0,1.0,350.0,25.0,25.0,25.0
ad88bf1ad347307438c9c852084a06ed,automotivo,45.0,136.0,1.0,100.0,18.0,4.0,11.0
808190a48d18d09af357796e2b30d932,brinquedos,58.0,409.0,5.0,1400.0,25.0,40.0,45.0
f9a7825fa51f487b8a48f67e9efced8c,esporte_lazer,60.0,465.0,2.0,2600.0,30.0,10.0,30.0
af3397b442ec6b95e314ee7a286905fb,informatica_acessorios,49.0,235.0,2.0,200.0,60.0,16.0,11.0
88c20c5a22f2ca169af8cfc2df00a7a2,esporte_lazer,41.0,781.0,4.0,500.0,20.0,20.0,15.0
1dd85d42702d499bdccd33e6e3227a61,cama_mesa_banho,44.0,122.0,1.0,1200.0,45.0,10.0,15.0
d1847c3f994dc0bb4d1248520ecb81f3,informatica_acessorios,60.0,638.0,4.0,400.0,17.0,4.0,17.0
907c84d5b8961d53ba1b803638fffcad,pet_shop,61.0,1257.0,4.0,620.0,14.0,8.0,12.0
68a058d125ba1544e726898f0b8c0523,moveis_escritorio,54.0,1283.0,1.0,10475.0,52.0,51.0,17.0
c3099dfa5bca8734d228152d9c7d894c,brinquedos,41.0,1223.0,1.0,275.0,20.0,13.0,14.0
c40b12e92be6aee40cc2adab6693820c,beleza_saude,36.0,1514.0,1.0,1100.0,30.0,12.0,16.0
41817d1d44000e3105f24470a5224bcb,esporte_lazer,48.0,687.0,1.0,1225.0,25.0,22.0,22.0
05b1d0c869d183ecb8459207a33066f5,relogios_presentes,56.0,768.0,2.0,200.0,16.0,11.0,11.0
79366d6a24de9351b7ca6e3cf75a68ec,eletroportateis,44.0,2558.0,1.0,1100.0,34.0,11.0,25.0
bb50f2e236e5eea0100680137654686c,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
8983a3b149303c013fceabef902e835a,informatica_acessorios,39.0,1193.0,3.0,450.0,16.0,3.0,15.0
6782d593f63105318f46bbf7633279bf,perfumaria,30.0,487.0,1.0,200.0,16.0,14.0,12.0
7aab18bec732db73232f712de3ba14fc,automotivo,40.0,526.0,1.0,12300.0,62.0,62.0,19.0
fa39c60599eb6573020f07a1b4dd38cf,utilidades_domesticas,52.0,806.0,1.0,1183.0,38.0,18.0,26.0
28f61ad35fb219e9debd750a73b63985,informatica_acessorios,55.0,191.0,2.0,100.0,40.0,2.0,24.0
6a94cf283fcc6b16942f0d13f35fa7b3,beleza_saude,36.0,489.0,1.0,450.0,16.0,19.0,15.0
fd06ee724785658f80f21107c42352a8,relogios_presentes,54.0,410.0,1.0,1150.0,17.0,4.0,22.0
d6bd998d3d01aaf250bd790a3dab71ac,cama_mesa_banho,26.0,229.0,1.0,500.0,46.0,16.0,66.0
17704da54fb7512da5a72cc3b227185e,beleza_saude,58.0,670.0,2.0,700.0,33.0,18.0,18.0
624763d3909ffa36098f91ce1e458ed4,brinquedos,39.0,1156.0,1.0,233.0,17.0,12.0,12.0
41b4baff1ceec845ba126eaeb07efa4a,relogios_presentes,48.0,363.0,1.0,400.0,16.0,2.0,11.0
a233df9a388d27dbdfd31731d4236db0,informatica_acessorios,45.0,2082.0,1.0,17400.0,24.0,55.0,51.0
c827fb43ad0fb8708f34c2911fdc164b,esporte_lazer,53.0,699.0,1.0,10600.0,26.0,30.0,26.0
1d97c41716d9bb1084dd1c1a99b1d5e9,eletrodomesticos,54.0,238.0,2.0,2350.0,64.0,6.0,55.0
0cc18feec97e534a363ec0b14c632692,fashion_bolsas_e_acessorios,63.0,655.0,4.0,200.0,16.0,9.0,11.0
9b1430fd2db68dd26abc986921680143,cama_mesa_banho,59.0,81.0,1.0,350.0,20.0,2.0,15.0
4e42337065d8ce68661c6df8b2be58a6,telefonia,53.0,669.0,2.0,100.0,16.0,3.0,11.0
0ac4b9dc5e23908abf09e13da3ea1bbb,fashion_bolsas_e_acessorios,58.0,198.0,6.0,200.0,16.0,2.0,11.0
cd072553fd098e618264cdfff5980360,perfumaria,57.0,335.0,1.0,400.0,22.0,16.0,16.0
d8342ac8b27a03e8d25280c296dfa830,moveis_decoracao,48.0,523.0,2.0,3400.0,70.0,7.0,50.0
210a8305d79b2f5719cbafb2c026797f,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0
5d0a7cb413c5b59233c57177fe2f20b0,brinquedos,43.0,695.0,3.0,200.0,16.0,7.0,11.0
6c9d52dc769177180599b837030b2ff2,moveis_cozinha_area_de_servico_jantar_e_jardim,56.0,657.0,2.0,4200.0,31.0,31.0,31.0
67f1245615b59bf0d4a61a83d7a7a6b5,automotivo,29.0,831.0,2.0,10400.0,61.0,61.0,19.0
aab5e2a4e6a2434fb61e694ed85a9888,papelaria,20.0,837.0,6.0,1800.0,32.0,40.0,16.0
b423d0e69f19a48cd48305328b8e3f02,cool_stuff,60.0,179.0,1.0,300.0,19.0,12.0,16.0
f76b8eae9da79861cd75f86a1020879e,casa_conforto,46.0,313.0,1.0,1800.0,55.0,7.0,23.0
9bdc5ff7cc2ec4a654f101b764b293c1,cama_mesa_banho,46.0,125.0,1.0,1975.0,34.0,14.0,21.0
b9adb834b99082140e354bdd3bda7eb5,cama_mesa_banho,55.0,130.0,1.0,1100.0,40.0,8.0,33.0
b07085c1dd895cb3ba680dd4cdf0dc93,esporte_lazer,60.0,1445.0,1.0,27200.0,87.0,28.0,46.0
521a361808bedd9fffb32181e501e09b,utilidades_domesticas,40.0,220.0,3.0,1200.0,20.0,25.0,20.0
8c71c9f045a49434865c087cff7bfe02,moveis_sala,34.0,329.0,1.0,4325.0,55.0,17.0,54.0
67ee002d7de2ab248bef398033830866,eletronicos,40.0,427.0,1.0,150.0,25.0,7.0,16.0
90b86c830114ddc888f6380a223ee285,cama_mesa_banho,48.0,117.0,1.0,300.0,40.0,4.0,30.0
d41d8cd98f00b204e9800998ecf8427e,automotivo,16.0,115.0,1.0,1181.0,30.0,17.0,24.0
bca66c2fcd992d2efac1dd904524edc6,beleza_saude,57.0,866.0,1.0,650.0,23.0,20.0,15.0
2d857ab2a090c784ad9de4c8dedac0e8,perfumaria,63.0,466.0,3.0,1100.0,35.0,15.0,17.0
8fd4a0aecf57598dcdc75d1520069acf,perfumaria,58.0,210.0,1.0,500.0,23.0,8.0,15.0
3aec7cc616c8c08edba18d7d2f50e43f,cama_mesa_banho,58.0,298.0,1.0,2700.0,33.0,7.0,39.0
bf5d132b4d30a18970b8ee7798725af1,moveis_cozinha_area_de_servico_jantar_e_jardim,55.0,831.0,7.0,10800.0,35.0,65.0,35.0
75eb4420c8baf2e1efd079c7b7f5d865,esporte_lazer,30.0,359.0,3.0,600.0,23.0,23.0,23.0
2af3bc8c9414aa21fdcb986aba6fe286,cama_mesa_banho,55.0,309.0,1.0,5850.0,50.0,20.0,35.0
dabc8335b58a49ec2f5fcb06255cd733,cama_mesa_banho,60.0,643.0,2.0,1800.0,38.0,7.0,28.0
fe9dfbe7f974621789683b7b78be2a16,beleza_saude,54.0,1131.0,3.0,5300.0,30.0,24.0,38.0
145028037adecb27b1a58cf9597676cc,moveis_escritorio,37.0,1259.0,1.0,6650.0,23.0,19.0,29.0
a76b3bee03ec4c212cb5f07050c8277d,relogios_presentes,60.0,167.0,2.0,250.0,16.0,2.0,11.0
447a4fbd4c6995b5779d96127eff23d2,utilidades_domesticas,45.0,236.0,1.0,1300.0,29.0,14.0,25.0
7ce3cb8d513147ece112c5200b7fc84c,market_place,16.0,726.0,1.0,200.0,25.0,10.0,16.0
23365beed316535b4105bd800c46670e,telefonia,56.0,351.0,1.0,350.0,19.0,4.0,11.0
9981d5a8b44135a14dffa76e857d2d83,moveis_escritorio,64.0,1291.0,1.0,12500.0,57.0,54.0,21.0
0e6e319f54e663147c771705ab5dec67,informatica_acessorios,34.0,323.0,1.0,500.0,20.0,7.0,16.0
9386012b71cfdcc82a3fe58df7e8c0c5,cool_stuff,59.0,599.0,2.0,3350.0,45.0,25.0,18.0
31639956e7fac87ecfd9d608040638bd,cool_stuff,38.0,500.0,1.0,5150.0,90.0,4.0,42.0
ba091f760e02c4b603a0a6a52c2d31d8,automotivo,52.0,796.0,3.0,11300.0,60.0,60.0,18.0
e6d3e381889aa6e9d222ad50cb30ac43,relogios_presentes,36.0,617.0,2.0,480.0,18.0,11.0,14.0
cfc4861ae14c9e9e7679355f863c18d4,automotivo,58.0,874.0,5.0,150.0,23.0,3.0,16.0
c2bd03501cf7f4f3a1201e6069155bc0,moveis_decoracao,55.0,133.0,1.0,900.0,35.0,4.0,30.0
304104a478e3a605db6072a22e4ee228,eletroportateis,54.0,2667.0,5.0,2600.0,36.0,13.0,36.0
ddc1d8513943b57455b160acf77e6507,esporte_lazer,60.0,361.0,3.0,550.0,25.0,25.0,25.0
a069fc741ff92fd8af8270a66f35fcbd,moveis_sala,31.0,325.0,3.0,4025.0,51.0,14.0,52.0
78a2a96601d7940594f95dbaa4c368d0,perfumaria,43.0,409.0,1.0,463.0,18.0,10.0,14.0
70615110b87b5e185d019c1968084752,brinquedos,60.0,178.0,6.0,1800.0,35.0,20.0,20.0
569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,49.0,544.0,1.0,410.0,39.0,3.0,28.0
4beaa629c1622b0fc9471351db5ea62c,fashion_bolsas_e_acessorios,63.0,655.0,4.0,200.0,16.0,9.0,20.0
d5394d514863cae57faa03d1784ae6fd,brinquedos,54.0,1078.0,1.0,500.0,35.0,18.0,25.0
50fd2b788dc166edd20512370dac54df,eletronicos,46.0,2285.0,1.0,150.0,30.0,10.0,20.0
d79c1b22417ddb8b9c157685628fe411,informatica_acessorios,53.0,814.0,4.0,800.0,17.0,12.0,12.0
ce5a07feea47b22089fc735f70ae4931,,,,,150.0,16.0,7.0,13.0
06e73ddcb54620a36bfdb2e073c4dc40,fashion_bolsas_e_acessorios,48.0,357.0,5.0,150.0,16.0,9.0,11.0
8e023144385596d8dce754c39ea479f2,papelaria,42.0,1414.0,1.0,730.0,18.0,28.0,18.0
829874309190054ac199e75205ad6b33,cool_stuff,37.0,1160.0,4.0,100.0,16.0,16.0,16.0
c3f6113d5b61bc95468432072b27e23d,informatica_acessorios,64.0,676.0,1.0,300.0,36.0,9.0,11.0
413fa9f96b1e08ca73401f596e63dae4,telefonia,44.0,351.0,4.0,100.0,19.0,3.0,11.0
b3466bdd3b91a3c8ba3f2dbe7f9e0b4f,cool_stuff,58.0,341.0,1.0,850.0,20.0,20.0,20.0
8bce28781999184ac2a46c7c83ba0ed6,esporte_lazer,44.0,232.0,2.0,3400.0,60.0,15.0,15.0
b35370362fa3ad4b1976f2a11f146dfd,moveis_decoracao,53.0,191.0,4.0,6500.0,104.0,6.0,54.0
3c62f48140fdc7650a63b182fe3b9e4d,moveis_decoracao,63.0,832.0,2.0,1700.0,43.0,5.0,30.0
0c4dd7ab3593c8601e53207e02d16784,brinquedos,25.0,713.0,1.0,920.0,28.0,29.0,33.0
0b2c18d8e73e17348a011241525cb089,relogios_presentes,60.0,1008.0,8.0,400.0,16.0,2.0,20.0
8273821fd2a32fbbc77ad8b743b2a1b9,utilidades_domesticas,37.0,335.0,4.0,7550.0,50.0,15.0,40.0
fb14dbd8b5d4195d70df81f35b593889,eletronicos,53.0,279.0,2.0,365.0,20.0,10.0,20.0
c448475cc4766baebabe30ee6d5f3fb7,papelaria,50.0,105.0,2.0,450.0,20.0,30.0,20.0
9c268694cc413affbf3c27d05ef796d1,fashion_bolsas_e_acessorios,35.0,277.0,2.0,200.0,19.0,11.0,15.0
69d1a2681324d48bb7f38a7bb7b2646f,perfumaria,54.0,954.0,1.0,50.0,16.0,5.0,11.0
45e95fa9b4822fe9928abd8993cc37ce,informatica_acessorios,37.0,1866.0,1.0,475.0,18.0,3.0,11.0
003dbcabcf8e3231de657c7d9f9a5eba,esporte_lazer,43.0,1213.0,1.0,1800.0,30.0,22.0,22.0
a64f5291d8f2aa4d9d5f034a5c469dec,livros_interesse_geral,18.0,1081.0,1.0,250.0,26.0,3.0,36.0
e0dfc740a058aaf5d2627087f26ee80d,perfumaria,45.0,1170.0,1.0,800.0,20.0,15.0,15.0
2b5fddc2b543ee8d6699fb8687fac6bb,consoles_games,22.0,479.0,2.0,300.0,20.0,10.0,13.0
685745fc12a6d4344a767bf01fb2d6d1,papelaria,48.0,483.0,1.0,267.0,20.0,7.0,13.0
2e34ed2b95d40201c3ca372ec80db75a,ferramentas_jardim,43.0,1066.0,2.0,500.0,33.0,10.0,18.0
70869aae4d447a8815db20569604a9e7,beleza_saude,55.0,1493.0,1.0,2225.0,37.0,12.0,20.0
3718e428a53d75dc322c79a49bdbe3aa,esporte_lazer,53.0,1709.0,1.0,1538.0,24.0,22.0,19.0
9dce7ad606cfbd6ea6ef7f7e43c039c1,moveis_decoracao,59.0,473.0,1.0,600.0,30.0,3.0,20.0
5215505db2113a032810c3644c346a38,relogios_presentes,59.0,566.0,2.0,250.0,16.0,2.0,20.0
7703b8cb5b77fbb36518ea91e2ca734f,relogios_presentes,54.0,192.0,5.0,250.0,16.0,2.0,11.0
0ad48bfc4a5619823e2b0f24b3c0b11b,automotivo,59.0,943.0,1.0,1400.0,21.0,50.0,15.0
aaa09cd0acd316f7816145408dd73449,fashion_bolsas_e_acessorios,39.0,180.0,5.0,200.0,16.0,12.0,16.0
7230bdf5aac37f7e218452287461b3cc,,,,,2300.0,24.0,11.0,24.0
0bb9709934061bd3316175ad24d90409,moveis_decoracao,51.0,1954.0,3.0,6400.0,80.0,4.0,55.0
4e3ebb4f257a1b5a8180093f6609aa72,ferramentas_jardim,53.0,1855.0,5.0,1600.0,28.0,9.0,27.0
fb5192388e7614dee676e3fcafbd12ee,fashion_bolsas_e_acessorios,55.0,219.0,1.0,100.0,21.0,9.0,14.0
fa4e8255202fd921350a6fc716710dae,informatica_acessorios,51.0,2025.0,2.0,350.0,20.0,5.0,20.0
69428fb5c0da1fac708bdb33868b42d8,esporte_lazer,58.0,3211.0,1.0,4000.0,36.0,31.0,31.0
a8fb161bb36ded69ca8ea7466b7f09a4,relogios_presentes,50.0,402.0,2.0,1825.0,28.0,4.0,26.0
a10e0fcb1c409869c3c6da4eb13b7612,bebes,58.0,847.0,5.0,7150.0,47.0,26.0,35.0
f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,59.0,987.0,1.0,10250.0,35.0,50.0,35.0
ba4135f821cdef6d31f783156eaf47f7,papelaria,59.0,153.0,2.0,1500.0,30.0,20.0,17.0
acb4bf13aa9ccb88c7c399fc6b025130,cama_mesa_banho,53.0,246.0,1.0,600.0,45.0,15.0,35.0
036a6272d538ae862d248339c4c9adeb,,,,,1800.0,20.0,12.0,25.0
776ef0ee36e20757c513e64903f1fa8a,beleza_saude,45.0,494.0,3.0,925.0,25.0,6.0,16.0
b5f0795bc072a1875f2c0fe85524b207,esporte_lazer,31.0,236.0,2.0,1050.0,60.0,15.0,15.0
54e68dc384678ee9280afd42a1b7d97d,telefonia,54.0,845.0,2.0,250.0,27.0,5.0,20.0
d2686065b870834cc92605a5b9ec84ba,telefonia,33.0,300.0,2.0,100.0,19.0,3.0,11.0
ee473bd1ca4e671eafbcb7453d7d7c5f,esporte_lazer,46.0,1549.0,1.0,17650.0,60.0,42.0,42.0
ef5c31aee1d5074121a478b14d3eb50e,papelaria,58.0,202.0,5.0,8600.0,60.0,20.0,29.0
7f064525eaaa1ce9d22c085f7ff5413a,relogios_presentes,50.0,578.0,3.0,250.0,16.0,2.0,20.0
f0fe4af158ebc28426b794c0b54d3df1,beleza_saude,46.0,1471.0,1.0,2200.0,30.0,10.0,17.0
9f31b36609877849f75e9586f6b6a62c,fashion_calcados,57.0,404.0,4.0,700.0,22.0,12.0,33.0
706982d4d1d9841dfd470b6fe10f8614,bebes,55.0,2083.0,3.0,20250.0,50.0,76.0,32.0
387f1559343d513c4383bdb99672e431,cama_mesa_banho,50.0,291.0,1.0,1050.0,40.0,15.0,35.0
c0d4027067afcf9c1697cce981b8fed6,pet_shop,63.0,1269.0,1.0,200.0,16.0,2.0,11.0
2098d8789ee89ca57f6c50977b4ab962,relogios_presentes,32.0,398.0,4.0,300.0,16.0,5.0,11.0
b92c9497350a21aafcfe30f2265068d1,moveis_decoracao,60.0,149.0,1.0,300.0,30.0,16.0,26.0
205cf43d203186d5eb440a791a5b7404,bebes,50.0,216.0,2.0,300.0,16.0,5.0,16.0
e81c3966e44d9ffb21a94481be3613d0,informatica_acessorios,49.0,396.0,1.0,900.0,28.0,15.0,27.0
